source_id,relation_type,target_id,direction,evidence,source_database,source_record_id,notes
protein.P0A9A9,represses,gene.b3123,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=rnpB; function=-
protein.P0A9A9,activates,gene.b0953,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=rmf; function=+
protein.P0A9A9,represses,gene.b4511,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=ybdZ; function=-
protein.P0A9A9,represses,gene.b4567,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yjjZ; function=-
protein.P0A9A9,activates,gene.b4705,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=mntS; function=+
protein.P0A9A9,activates,gene.b4707,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=esrE; function=+
protein.P0A9A9,activates,gene.b4764,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=sdhX; function=+
protein.P0A9A9,represses,gene.b4451,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=ryhB; function=-
protein.P0A9A9,represses,gene.b4618,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=tisB; function=-
protein.P0A9A9,activates,gene.b0272,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=xynR; function=+
protein.P0A9A9,activates,gene.b0572,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=cusC; function=+
protein.P0A9A9,activates,gene.b0725,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=b0725; function=+
protein.P0A9A9,represses,gene.b0804,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=ybiX; function=-
protein.P0A9A9,represses,gene.b0805,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=fiu; function=-
protein.P0A9A9,activates,gene.b0836,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=bssR; function=+
protein.P0A9A9,represses,gene.b1018,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=efeO; function=-
protein.P0A9A9,activates,gene.b1194,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=ycgR; function=+
protein.P0A9A9,represses,gene.b1445,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=ortT; function=-
protein.P0A9A9,represses,gene.b1451,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=pqqU; function=-
protein.P0A9A9,represses,gene.b1452,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yncE; function=-
protein.P0A9A9,represses,gene.b1478,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=adhP; function=-
protein.P0A9A9,represses,gene.b1498,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=ydeN; function=-
protein.P0A9A9,represses,gene.b1546,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=tfaQ; function=-
protein.P0A9A9,represses,gene.b1547,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=stfQ; function=-
protein.P0A9A9,activates,gene.b1601,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=tqsA; function=+
protein.P0A9A9,represses,gene.b1679,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=sufE; function=-
protein.P0A9A9,represses,gene.b1680,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=sufS; function=-
protein.P0A9A9,represses,gene.b1681,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=sufD; function=-
protein.P0A9A9,represses,gene.b1682,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=sufC; function=-
protein.P0A9A9,represses,gene.b1683,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=sufB; function=-
protein.P0A9A9,represses,gene.b1706,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=selO; function=-
protein.P0A9A9,activates,gene.b1821,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=mntP; function=+
protein.P0A9A9,activates,gene.b1902,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=ftnB; function=+
protein.P0A9A9,activates,gene.b2339,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yfcV; function=+
protein.P0A9A9,represses,gene.b2392,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=mntH; function=-
protein.P0A9A9,represses,gene.b2463,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=maeB; function=-
protein.P0A9A9,activates,gene.b2503,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=pdeF; function=+
protein.P0A9A9,represses,gene.b2537,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=hcaR; function=-
protein.P0A9A9,represses,gene.b2673,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=nrdH; function=-
protein.P0A9A9,represses,gene.b2674,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=nrdI; function=-
protein.P0A9A9,activates,gene.b2970,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yghF; function=+
protein.P0A9A9,activates,gene.b2997,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=hybO; function=+
protein.P0A9A9,activates,gene.b3011,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yqhD; function=+
protein.P0A9A9,activates,gene.b3012,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=dkgA; function=+
protein.P0A9A9,represses,gene.b3070,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=nfeF; function=-
protein.P0A9A9,represses,gene.b3071,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=nfeR; function=-
protein.P0A9A9,represses,gene.b3207,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yrbL; function=-
protein.P0A9A9,represses,gene.b3324,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspC; function=-
protein.P0A9A9,represses,gene.b3325,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspD; function=-
protein.P0A9A9,represses,gene.b3326,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspE; function=-
protein.P0A9A9,represses,gene.b3327,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspF; function=-
protein.P0A9A9,represses,gene.b3328,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspG; function=-
protein.P0A9A9,represses,gene.b3329,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspH; function=-
protein.P0A9A9,represses,gene.b3330,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspI; function=-
protein.P0A9A9,represses,gene.b3331,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspJ; function=-
protein.P0A9A9,represses,gene.b3332,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspK; function=-
protein.P0A9A9,represses,gene.b3333,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=gspL; function=-
protein.P0A9A9,activates,gene.b3441,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yhhY; function=+
protein.P0A9A9,represses,gene.b4340,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=yjiR; function=-
protein.P0A9A9,represses,gene.b4367,directed,C,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=fhuF; function=-
protein.P0A9A9,activates,gene.b3092,directed,S,RegulonDB,RDBECOLITFC00129,regulator=Fur; target=uxaC; function=+
protein.P0A9F1,represses,gene.b2392,directed,S,RegulonDB,RDBECOLITFC00130,regulator=MntR; target=mntH; function=-
protein.P68767,represses,gene.b0032,directed,S,RegulonDB,RDBECOLITFC00131,regulator=PepA; target=carA; function=-
protein.P68767,represses,gene.b0033,directed,S,RegulonDB,RDBECOLITFC00131,regulator=PepA; target=carB; function=-
protein.P68767,represses,gene.b4260,directed,S,RegulonDB,RDBECOLITFC00131,regulator=PepA; target=pepA; function=-
protein.P0ACS2,activates,gene.b2601,directed,S,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=aroF; function=+
protein.P0ACS2,activates,gene.b1611,directed,S,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=fumC; function=+
protein.P0ACS2,activates,gene.b3908,directed,S,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=sodA; function=+
protein.P0ACS2,represses,gene.b4063,directed,C,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=soxR; function=-
protein.P0ACS2,activates,gene.b4062,directed,C,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=soxS; function=+
protein.P0ACS2,activates,gene.b2600,directed,S,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=tyrA; function=+
protein.P0ACS2,activates,gene.b4060,directed,S,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=yjcB; function=+
protein.P0ACS2,activates,gene.b3207,directed,S,RegulonDB,RDBECOLITFC00132,regulator=SoxR; target=yrbL; function=+
protein.P0A9Q1,activates,gene.b4123,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=dcuB; function=+
protein.P0A9Q1,activates,gene.b0886,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cydC; function=+
protein.P0A9Q1,represses,gene.b1415,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=aldA; function=-
protein.P0A9Q1,activates,gene.b4401,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=arcA; function=+
protein.P0A9Q1,activates,gene.b3237,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=argR; function=+
protein.P0A9Q1,represses,gene.b2310,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=argT; function=-
protein.P0A9Q1,represses,gene.b0311,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=betA; function=-
protein.P0A9Q1,represses,gene.b0314,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=betT; function=-
protein.P0A9Q1,activates,gene.b0032,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=carA; function=+
protein.P0A9Q1,activates,gene.b0827,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=moeA; function=+
protein.P0A9Q1,activates,gene.b0826,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=moeB; function=+
protein.P0A9Q1,activates,gene.b0733,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cydA; function=+
protein.P0A9Q1,represses,gene.b0432,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cyoA; function=-
protein.P0A9Q1,represses,gene.b0431,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cyoB; function=-
protein.P0A9Q1,represses,gene.b0430,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cyoC; function=-
protein.P0A9Q1,represses,gene.b0429,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cyoD; function=-
protein.P0A9Q1,represses,gene.b0428,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cyoE; function=-
protein.P0A9Q1,activates,gene.b3544,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=dppA; function=+
protein.P0A9Q1,represses,gene.b3845,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=fadA; function=-
protein.P0A9Q1,represses,gene.b3846,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=fadB; function=-
protein.P0A9Q1,represses,gene.b2344,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=fadL; function=-
protein.P0A9Q1,represses,gene.b1612,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=fumA; function=-
protein.P0A9Q1,represses,gene.b3426,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=glpD; function=-
protein.P0A9Q1,represses,gene.b3425,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=glpE; function=-
protein.P0A9Q1,represses,gene.b0720,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=gltA; function=-
protein.P0A9Q1,activates,gene.b0974,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=hyaC; function=+
protein.P0A9Q1,represses,gene.b1136,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=icd; function=-
protein.P0A9Q1,represses,gene.b2741,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=rpoS; function=-
protein.P0A9Q1,represses,gene.b0698,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=kdpA; function=-
protein.P0A9Q1,represses,gene.b2587,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=kgtP; function=-
protein.P0A9Q1,represses,gene.b0116,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=lpd; function=-
protein.P0A9Q1,activates,gene.b1613,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=manA; function=+
protein.P0A9Q1,represses,gene.b1109,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=ndh; function=-
protein.P0A9Q1,represses,gene.b2518,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=ndk; function=-
protein.P0A9Q1,activates,gene.b1243,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=oppA; function=-+
protein.P0A9Q1,represses,gene.b1243,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=oppA; function=-+
protein.P0A9Q1,represses,gene.b0932,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=pepN; function=-
protein.P0A9Q1,activates,gene.b3821,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=pldA; function=+
protein.P0A9Q1,activates,gene.b0931,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=pncB; function=+
protein.P0A9Q1,activates,gene.b1603,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=pntA; function=+
protein.P0A9Q1,represses,gene.b1101,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=ptsG; function=-
protein.P0A9Q1,represses,gene.b1014,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=putA; function=-
protein.P0A9Q1,represses,gene.b1015,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=putP; function=-
protein.P0A9Q1,activates,gene.b3783,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=rho; function=+
protein.P0A9Q1,activates,gene.b0723,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhA; function=-+
protein.P0A9Q1,represses,gene.b0723,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhA; function=-+
protein.P0A9Q1,activates,gene.b0724,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhB; function=-+
protein.P0A9Q1,represses,gene.b0724,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhB; function=-+
protein.P0A9Q1,activates,gene.b0721,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhC; function=-+
protein.P0A9Q1,represses,gene.b0721,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhC; function=-+
protein.P0A9Q1,activates,gene.b0722,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhD; function=-+
protein.P0A9Q1,represses,gene.b0722,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sdhD; function=-+
protein.P0A9Q1,represses,gene.b4059,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=ssb; function=-
protein.P0A9Q1,activates,gene.b0726,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucA; function=-+
protein.P0A9Q1,represses,gene.b0726,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucA; function=-+
protein.P0A9Q1,activates,gene.b0727,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucB; function=-+
protein.P0A9Q1,represses,gene.b0727,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucB; function=-+
protein.P0A9Q1,activates,gene.b0728,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucC; function=-+
protein.P0A9Q1,represses,gene.b0728,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucC; function=-+
protein.P0A9Q1,activates,gene.b0729,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucD; function=-+
protein.P0A9Q1,represses,gene.b0729,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sucD; function=-+
protein.P0A9Q1,represses,gene.b0002,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=thrA; function=-
protein.P0A9Q1,represses,gene.b4058,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=uvrA; function=-
protein.P0A9Q1,represses,gene.b1749,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=xthA; function=-
protein.P0A9Q1,represses,gene.b1256,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=ompW; function=-
protein.P0A9Q1,activates,gene.b4138,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=dcuA; function=+
protein.P0A9Q1,activates,gene.b0904,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=focA; function=-+
protein.P0A9Q1,represses,gene.b0904,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=focA; function=-+
protein.P0A9Q1,represses,gene.b2153,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=folE; function=-
protein.P0A9Q1,represses,gene.b4376,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=osmY; function=-
protein.P0A9Q1,activates,gene.b1185,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=dsbB; function=+
protein.P0A9Q1,activates,gene.b0887,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=cydD; function=+
protein.P0A9Q1,represses,gene.b3962,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=sthA; function=-
protein.P0A9Q1,represses,gene.b3820,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=yigI; function=-
protein.P0A9Q1,activates,gene.b0699,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=ybfA; function=+
protein.P0A9Q1,represses,gene.b1805,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=fadD; function=-
protein.P0A9Q1,activates,gene.b3512,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=gadE; function=+
protein.P0A9Q1,represses,gene.b3994,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=thiC; function=-
protein.P0A9Q1,represses,gene.b0854,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=potF; function=-
protein.P0A9Q1,represses,gene.b3712,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=yieE; function=-
protein.P0A9Q1,represses,gene.b1020,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=phoH; function=-
protein.P0A9Q1,represses,gene.b3995,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=rsd; function=-
protein.P0A9Q1,represses,gene.b2277,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=nuoM; function=-
protein.P0A9Q1,represses,gene.b2284,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=nuoF; function=-
protein.P0A9Q1,activates,gene.b2581,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=yfiF; function=+
protein.P0A9Q1,represses,gene.b3603,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=lldP; function=-
protein.P0A9Q1,represses,gene.b3604,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=lldR; function=-
protein.P0A9Q1,represses,gene.b3605,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=lldD; function=-
protein.P0A9Q1,activates,gene.b2393,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=nupC; function=+
protein.P0A9Q1,represses,gene.b2172,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=yeiQ; function=-
protein.P0A9Q1,represses,gene.b2181,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=yejG; function=-
protein.P0A9Q1,represses,gene.b2210,directed,S,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=mqo; function=-
protein.P0A9Q1,represses,gene.b2288,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=nuoA; function=-
protein.P0A9Q1,represses,gene.b2287,directed,C,RegulonDB,RDBECOLITFC00133,regulator=ArcA; target=nuoB; function=-
